DEBUG:root:Start of train.py
DEBUG:root:before loading data
DEBUG:root:Finished Loading Data
DEBUG:root:Iteration 106 loss: 30.574474334716797
DEBUG:root:Iteration 107 loss: 30.002399444580078
DEBUG:root:Iteration 108 loss: 29.7686767578125
DEBUG:root:Iteration 109 loss: 29.961931228637695
DEBUG:root:Iteration 110 loss: 29.62765121459961
DEBUG:root:Iteration 111 loss: 30.074180603027344
DEBUG:root:Iteration 112 loss: 30.893301010131836
DEBUG:root:Iteration 113 loss: 30.335660934448242
DEBUG:root:Iteration 114 loss: 29.984342575073242
DEBUG:root:Iteration 115 loss: 31.21803855895996
DEBUG:root:Iteration 116 loss: 31.062639236450195
DEBUG:root:Iteration 117 loss: 30.980329513549805
DEBUG:root:Iteration 118 loss: 29.24325942993164
DEBUG:root:Iteration 119 loss: 30.248008728027344
DEBUG:root:Iteration 120 loss: 31.81343650817871
DEBUG:root:Iteration 121 loss: 30.29298973083496
DEBUG:root:Iteration 122 loss: 30.399030685424805
DEBUG:root:Iteration 123 loss: 30.508909225463867
DEBUG:root:Iteration 124 loss: 29.899755477905273
DEBUG:root:Iteration 125 loss: 28.465450286865234
DEBUG:root:Iteration 126 loss: 30.599044799804688
DEBUG:root:Iteration 127 loss: 30.38500213623047
DEBUG:root:Iteration 128 loss: 30.192974090576172
DEBUG:root:Iteration 129 loss: 29.587364196777344
DEBUG:root:Iteration 130 loss: 31.666072845458984
DEBUG:root:Iteration 131 loss: 30.672361373901367
DEBUG:root:Iteration 132 loss: 31.338415145874023
DEBUG:root:Iteration 133 loss: 29.896621704101562
DEBUG:root:Iteration 134 loss: 29.274669647216797
DEBUG:root:Iteration 135 loss: 29.80879783630371
DEBUG:root:Iteration 136 loss: 30.02318000793457
DEBUG:root:Iteration 137 loss: 30.24748992919922
DEBUG:root:Iteration 138 loss: 30.348146438598633
DEBUG:root:Iteration 139 loss: 29.307064056396484
DEBUG:root:Iteration 140 loss: 29.61509895324707
DEBUG:root:Iteration 141 loss: 28.75847053527832
DEBUG:root:Iteration 142 loss: 29.105796813964844
DEBUG:root:Iteration 143 loss: 30.813461303710938
DEBUG:root:Iteration 144 loss: 29.43476676940918
DEBUG:root:Iteration 145 loss: 29.88751792907715
DEBUG:root:Iteration 146 loss: 29.21794319152832
DEBUG:root:Iteration 147 loss: 29.94427490234375
DEBUG:root:Iteration 148 loss: 29.95174789428711
DEBUG:root:Iteration 149 loss: 29.774946212768555
DEBUG:root:Iteration 150 loss: 30.62440299987793
DEBUG:root:Iteration 151 loss: 30.0152530670166
DEBUG:root:Iteration 152 loss: 31.947755813598633
DEBUG:root:Iteration 153 loss: 29.8101749420166
DEBUG:root:Iteration 154 loss: 29.986303329467773
DEBUG:root:Iteration 155 loss: 29.841188430786133
DEBUG:root:Iteration 156 loss: 31.584381103515625
DEBUG:root:Iteration 157 loss: 30.826637268066406
DEBUG:root:Iteration 158 loss: 30.016712188720703
DEBUG:root:Iteration 159 loss: 29.708873748779297
DEBUG:root:Iteration 160 loss: 30.2529239654541
DEBUG:root:Iteration 161 loss: 30.298717498779297
DEBUG:root:Iteration 162 loss: 30.719684600830078
DEBUG:root:Iteration 163 loss: 29.95939064025879
DEBUG:root:Iteration 164 loss: 32.27642822265625
DEBUG:root:Iteration 165 loss: 31.26517105102539
DEBUG:root:Iteration 166 loss: 29.91629981994629
DEBUG:root:Iteration 167 loss: 32.31650924682617
DEBUG:root:Iteration 168 loss: 30.01982307434082
DEBUG:root:Iteration 169 loss: 29.966602325439453
DEBUG:root:Iteration 170 loss: 29.215272903442383
DEBUG:root:Iteration 171 loss: 29.440185546875
DEBUG:root:Iteration 172 loss: 30.471067428588867
DEBUG:root:Iteration 173 loss: 29.33364486694336
DEBUG:root:Iteration 174 loss: 29.31675148010254
DEBUG:root:Iteration 175 loss: 30.635164260864258
DEBUG:root:Iteration 176 loss: 29.23381996154785
DEBUG:root:Iteration 177 loss: 30.984235763549805
DEBUG:root:Iteration 178 loss: 31.412458419799805
DEBUG:root:Iteration 179 loss: 31.565731048583984
DEBUG:root:Iteration 180 loss: 28.812801361083984
DEBUG:root:Iteration 181 loss: 29.66413116455078
DEBUG:root:Iteration 182 loss: 31.511722564697266
DEBUG:root:Iteration 183 loss: 29.961166381835938
DEBUG:root:Iteration 184 loss: 29.577016830444336
DEBUG:root:Iteration 185 loss: 31.062227249145508
DEBUG:root:Iteration 186 loss: 29.802228927612305
DEBUG:root:Iteration 187 loss: 28.954303741455078
DEBUG:root:Iteration 188 loss: 29.06528663635254
DEBUG:root:Iteration 189 loss: 29.287670135498047
DEBUG:root:Iteration 190 loss: 30.251813888549805
DEBUG:root:Iteration 191 loss: 31.415071487426758
DEBUG:root:Iteration 192 loss: 29.501739501953125
DEBUG:root:Iteration 193 loss: 32.194801330566406
DEBUG:root:Iteration 194 loss: 30.26019287109375
DEBUG:root:Iteration 195 loss: 31.501766204833984
DEBUG:root:Iteration 196 loss: 30.82564926147461
DEBUG:root:Iteration 197 loss: 30.066181182861328
DEBUG:root:Iteration 198 loss: 30.256277084350586
DEBUG:root:Iteration 199 loss: 31.27706527709961
DEBUG:root:Iteration 200 loss: 30.356069564819336
DEBUG:root:Iteration 201 loss: 31.584714889526367
DEBUG:root:Iteration 202 loss: 31.31993293762207
DEBUG:root:Iteration 203 loss: 29.891616821289062
DEBUG:root:Iteration 204 loss: 29.81785774230957
DEBUG:root:Iteration 205 loss: 29.45710563659668
DEBUG:root:Iteration 206 loss: 29.98775863647461
DEBUG:root:Iteration 207 loss: 31.588205337524414
DEBUG:root:Iteration 208 loss: 30.446603775024414
DEBUG:root:Iteration 209 loss: 29.87664794921875
DEBUG:root:Iteration 210 loss: 30.6729736328125
DEBUG:root:Iteration 211 loss: 31.427696228027344
DEBUG:root:Iteration 212 loss: 30.407135009765625
DEBUG:root:Iteration 213 loss: 30.01865005493164
DEBUG:root:Iteration 214 loss: 31.174999237060547
DEBUG:root:Iteration 215 loss: 28.47623634338379
DEBUG:root:Iteration 216 loss: 30.13868522644043
DEBUG:root:Iteration 217 loss: 29.51771354675293
DEBUG:root:Iteration 218 loss: 29.56581687927246
DEBUG:root:Iteration 219 loss: 30.17181396484375
DEBUG:root:Iteration 220 loss: 29.848848342895508
DEBUG:root:Iteration 221 loss: 29.43281364440918
DEBUG:root:Iteration 222 loss: 30.909473419189453
DEBUG:root:Iteration 223 loss: 31.5293025970459
DEBUG:root:Iteration 224 loss: 29.830810546875
DEBUG:root:Iteration 225 loss: 29.72518539428711
DEBUG:root:Iteration 226 loss: 30.207571029663086
DEBUG:root:Iteration 227 loss: 29.67381477355957
DEBUG:root:Iteration 228 loss: 30.505468368530273
DEBUG:root:Iteration 229 loss: 30.582265853881836
DEBUG:root:Iteration 230 loss: 29.760866165161133
DEBUG:root:Iteration 231 loss: 30.383817672729492
DEBUG:root:Iteration 232 loss: 32.37468719482422
DEBUG:root:Iteration 233 loss: 29.76409149169922
DEBUG:root:Iteration 234 loss: 29.477685928344727
DEBUG:root:Iteration 235 loss: 30.53577423095703
DEBUG:root:Iteration 236 loss: 29.087554931640625
DEBUG:root:Iteration 237 loss: 29.090003967285156
DEBUG:root:Iteration 238 loss: 29.965513229370117
DEBUG:root:Iteration 239 loss: 30.627426147460938
DEBUG:root:Iteration 240 loss: 30.01692008972168
DEBUG:root:Iteration 241 loss: 29.26275634765625
DEBUG:root:Iteration 242 loss: 30.574657440185547
DEBUG:root:Iteration 243 loss: 31.31893539428711
DEBUG:root:Iteration 244 loss: 28.998443603515625
DEBUG:root:Iteration 245 loss: 28.17601776123047
DEBUG:root:Iteration 246 loss: 30.277618408203125
DEBUG:root:Iteration 247 loss: 29.351470947265625
DEBUG:root:Iteration 248 loss: 29.806840896606445
DEBUG:root:Iteration 249 loss: 31.28163719177246
DEBUG:root:Iteration 250 loss: 29.66844367980957
DEBUG:root:Iteration 251 loss: 29.102537155151367
DEBUG:root:Iteration 252 loss: 30.37828254699707
DEBUG:root:Iteration 253 loss: 30.687360763549805
DEBUG:root:Iteration 254 loss: 29.43635368347168
DEBUG:root:Iteration 255 loss: 28.31724739074707
DEBUG:root:Iteration 256 loss: 28.58076286315918
DEBUG:root:Iteration 257 loss: 29.724580764770508
DEBUG:root:Iteration 258 loss: 28.40106773376465
DEBUG:root:Iteration 259 loss: 29.502798080444336
DEBUG:root:Iteration 260 loss: 31.040714263916016
DEBUG:root:Iteration 261 loss: 28.738828659057617
DEBUG:root:Iteration 262 loss: 31.201942443847656
DEBUG:root:Iteration 263 loss: 29.12474822998047
DEBUG:root:Iteration 264 loss: 30.882301330566406
DEBUG:root:Iteration 265 loss: 30.48767852783203
DEBUG:root:Iteration 266 loss: 29.247331619262695
DEBUG:root:Iteration 267 loss: 30.115585327148438
DEBUG:root:Iteration 268 loss: 30.267831802368164
DEBUG:root:Iteration 269 loss: 30.714508056640625
DEBUG:root:Iteration 270 loss: 31.55613899230957
DEBUG:root:Iteration 271 loss: 30.2670955657959
DEBUG:root:Iteration 272 loss: 29.06879234313965
DEBUG:root:Iteration 273 loss: 30.521718978881836
DEBUG:root:Iteration 274 loss: 30.25410270690918
DEBUG:root:Iteration 275 loss: 29.355607986450195
DEBUG:root:Iteration 276 loss: 29.197153091430664
DEBUG:root:Iteration 277 loss: 29.69007682800293
DEBUG:root:Iteration 278 loss: 30.678991317749023
DEBUG:root:Iteration 279 loss: 30.4462833404541
DEBUG:root:Iteration 280 loss: 28.051321029663086
DEBUG:root:Iteration 281 loss: 29.948177337646484
DEBUG:root:Iteration 282 loss: 30.839805603027344
DEBUG:root:Iteration 283 loss: 28.72127342224121
DEBUG:root:Iteration 284 loss: 29.458017349243164
DEBUG:root:Iteration 285 loss: 30.11542320251465
DEBUG:root:Iteration 286 loss: 28.94732666015625
DEBUG:root:Iteration 287 loss: 29.72994613647461
DEBUG:root:Iteration 288 loss: 30.719728469848633
DEBUG:root:Iteration 289 loss: 29.587888717651367
DEBUG:root:Iteration 290 loss: 30.403451919555664
DEBUG:root:Iteration 291 loss: 29.852476119995117
DEBUG:root:Iteration 292 loss: 30.99302101135254
DEBUG:root:Iteration 293 loss: 29.482288360595703
DEBUG:root:Iteration 294 loss: 29.297611236572266
DEBUG:root:Iteration 295 loss: 31.8662109375
DEBUG:root:Iteration 296 loss: 29.26848602294922
DEBUG:root:Iteration 297 loss: 28.687166213989258
DEBUG:root:Iteration 298 loss: 30.003978729248047
DEBUG:root:Iteration 299 loss: 31.248395919799805
DEBUG:root:Iteration 300 loss: 30.019704818725586
DEBUG:root:Iteration 301 loss: 29.15049934387207
DEBUG:root:Iteration 302 loss: 29.716365814208984
DEBUG:root:Iteration 303 loss: 30.140230178833008
DEBUG:root:Iteration 304 loss: 29.85563087463379
DEBUG:root:Iteration 305 loss: 30.675067901611328
DEBUG:root:Iteration 306 loss: 31.865886688232422
DEBUG:root:Iteration 307 loss: 29.22870445251465
DEBUG:root:Iteration 308 loss: 29.421321868896484
DEBUG:root:Iteration 309 loss: 30.658998489379883
DEBUG:root:Iteration 310 loss: 30.071578979492188
DEBUG:root:Iteration 311 loss: 29.18966293334961
DEBUG:root:Iteration 312 loss: 30.20203971862793
DEBUG:root:Iteration 313 loss: 30.083436965942383
DEBUG:root:Iteration 314 loss: 29.669809341430664
DEBUG:root:Iteration 315 loss: 29.77033042907715
DEBUG:root:Iteration 316 loss: 29.41655921936035
DEBUG:root:Iteration 317 loss: 30.852697372436523
DEBUG:root:Iteration 318 loss: 29.755184173583984
DEBUG:root:Iteration 319 loss: 30.938060760498047
DEBUG:root:Iteration 320 loss: 29.214075088500977
DEBUG:root:Iteration 321 loss: 29.302894592285156
DEBUG:root:Iteration 322 loss: 29.045513153076172
DEBUG:root:Iteration 323 loss: 29.388511657714844
DEBUG:root:Iteration 324 loss: 30.00957489013672
DEBUG:root:Iteration 325 loss: 28.920330047607422
DEBUG:root:Iteration 326 loss: 28.94365692138672
DEBUG:root:Iteration 327 loss: 31.68987464904785
DEBUG:root:Iteration 328 loss: 30.41185188293457
DEBUG:root:Iteration 329 loss: 29.608774185180664
DEBUG:root:Iteration 330 loss: 31.0638427734375
DEBUG:root:Iteration 331 loss: 29.12598991394043
DEBUG:root:Iteration 332 loss: 29.95890998840332
DEBUG:root:Iteration 333 loss: 30.714614868164062
DEBUG:root:Iteration 334 loss: 28.738380432128906
DEBUG:root:Iteration 335 loss: 30.682586669921875
DEBUG:root:Iteration 336 loss: 29.30562400817871
DEBUG:root:Iteration 337 loss: 31.00754165649414
DEBUG:root:Iteration 338 loss: 29.0106201171875
DEBUG:root:Iteration 339 loss: 29.51845932006836
DEBUG:root:Iteration 340 loss: 31.326984405517578
DEBUG:root:Iteration 341 loss: 31.395111083984375
DEBUG:root:Iteration 342 loss: 30.793895721435547
DEBUG:root:Iteration 343 loss: 28.96335220336914
DEBUG:root:Iteration 344 loss: 29.07723617553711
DEBUG:root:Iteration 345 loss: 30.009780883789062
DEBUG:root:Iteration 346 loss: 30.52345848083496
DEBUG:root:Iteration 347 loss: 29.59449577331543
DEBUG:root:Iteration 348 loss: 30.380924224853516
DEBUG:root:Iteration 349 loss: 30.258760452270508
DEBUG:root:Iteration 350 loss: 30.85239601135254
DEBUG:root:Iteration 351 loss: 31.13677406311035
DEBUG:root:Iteration 352 loss: 30.625560760498047
DEBUG:root:Iteration 353 loss: 30.469614028930664
DEBUG:root:Iteration 354 loss: 28.84670639038086
DEBUG:root:Iteration 355 loss: 30.201610565185547
DEBUG:root:Iteration 356 loss: 28.983402252197266
DEBUG:root:Iteration 357 loss: 29.44945526123047
DEBUG:root:Iteration 358 loss: 30.45950698852539
DEBUG:root:Iteration 359 loss: 32.02874755859375
DEBUG:root:Iteration 360 loss: 29.995229721069336
DEBUG:root:Iteration 361 loss: 30.044544219970703
DEBUG:root:Iteration 362 loss: 28.867021560668945
DEBUG:root:Iteration 363 loss: 29.025787353515625
DEBUG:root:Iteration 364 loss: 30.274099349975586
DEBUG:root:Iteration 365 loss: 30.26508331298828
DEBUG:root:Iteration 366 loss: 30.95260238647461
DEBUG:root:Iteration 367 loss: 27.929349899291992
DEBUG:root:Iteration 368 loss: 29.523693084716797
DEBUG:root:Iteration 369 loss: 29.848352432250977
DEBUG:root:Iteration 370 loss: 28.841524124145508
DEBUG:root:Iteration 371 loss: 29.805747985839844
DEBUG:root:Iteration 372 loss: 30.885719299316406
DEBUG:root:Iteration 373 loss: 29.338123321533203
DEBUG:root:Iteration 374 loss: 29.1412353515625
DEBUG:root:Iteration 375 loss: 30.663856506347656
DEBUG:root:Iteration 376 loss: 30.326770782470703
DEBUG:root:Iteration 377 loss: 31.002220153808594
DEBUG:root:Iteration 378 loss: 29.61469268798828
DEBUG:root:Iteration 379 loss: 28.906614303588867
DEBUG:root:Iteration 380 loss: 29.76424789428711
DEBUG:root:Iteration 381 loss: 29.015228271484375
DEBUG:root:Iteration 382 loss: 29.629985809326172
DEBUG:root:Iteration 383 loss: 29.508691787719727
DEBUG:root:Iteration 384 loss: 28.47945785522461
DEBUG:root:Iteration 385 loss: 29.39773178100586
DEBUG:root:Iteration 386 loss: 29.836225509643555
DEBUG:root:Iteration 387 loss: 29.407154083251953
DEBUG:root:Iteration 388 loss: 30.676239013671875
DEBUG:root:Iteration 389 loss: 27.670087814331055
DEBUG:root:Iteration 390 loss: 29.102113723754883
DEBUG:root:Iteration 391 loss: 29.37799644470215
DEBUG:root:Iteration 392 loss: 30.021137237548828
DEBUG:root:Iteration 393 loss: 30.183645248413086
DEBUG:root:Iteration 394 loss: 30.636402130126953
DEBUG:root:Iteration 395 loss: 28.260698318481445
DEBUG:root:Iteration 396 loss: 30.256603240966797
DEBUG:root:Iteration 397 loss: 29.997777938842773
DEBUG:root:Iteration 398 loss: 30.149301528930664
DEBUG:root:Iteration 399 loss: 29.90089225769043
DEBUG:root:Iteration 400 loss: 29.82513427734375
DEBUG:root:Iteration 401 loss: 28.99022102355957
DEBUG:root:Iteration 402 loss: 29.276962280273438
DEBUG:root:Iteration 403 loss: 28.804262161254883
DEBUG:root:Iteration 404 loss: 30.32086753845215
DEBUG:root:Iteration 405 loss: 30.85623550415039
DEBUG:root:Iteration 406 loss: 28.208030700683594
DEBUG:root:Iteration 407 loss: 29.587980270385742
DEBUG:root:Iteration 408 loss: 30.462617874145508
DEBUG:root:Iteration 409 loss: 29.46335220336914
DEBUG:root:Iteration 410 loss: 31.006946563720703
DEBUG:root:Iteration 411 loss: 31.360427856445312
DEBUG:root:Iteration 412 loss: 28.99336814880371
DEBUG:root:Iteration 413 loss: 28.0474853515625
DEBUG:root:Iteration 414 loss: 29.746055603027344
DEBUG:root:Iteration 415 loss: 30.278963088989258
DEBUG:root:Iteration 416 loss: 30.479665756225586
DEBUG:root:Iteration 417 loss: 29.40279769897461
DEBUG:root:Iteration 418 loss: 29.135543823242188
DEBUG:root:Iteration 419 loss: 29.527263641357422
DEBUG:root:Iteration 420 loss: 31.07611846923828
DEBUG:root:Iteration 421 loss: 30.309619903564453
DEBUG:root:Iteration 422 loss: 30.24040412902832
DEBUG:root:Iteration 423 loss: 29.219215393066406
DEBUG:root:Iteration 424 loss: 29.736371994018555
DEBUG:root:Iteration 425 loss: 29.934202194213867
DEBUG:root:Iteration 426 loss: 29.977205276489258
DEBUG:root:Iteration 427 loss: 29.41182518005371
DEBUG:root:Iteration 428 loss: 30.15671157836914
DEBUG:root:Iteration 429 loss: 29.266510009765625
DEBUG:root:Iteration 430 loss: 28.983585357666016
DEBUG:root:Iteration 431 loss: 29.26093864440918
DEBUG:root:Iteration 432 loss: 28.755126953125
DEBUG:root:Iteration 433 loss: 29.47195816040039
DEBUG:root:Iteration 434 loss: 28.678770065307617
DEBUG:root:Iteration 435 loss: 28.171703338623047
DEBUG:root:Iteration 436 loss: 29.40015983581543
DEBUG:root:Iteration 437 loss: 28.920442581176758
DEBUG:root:Iteration 438 loss: 30.48512077331543
DEBUG:root:Iteration 439 loss: 28.617618560791016
DEBUG:root:Iteration 440 loss: 29.2796573638916
DEBUG:root:Iteration 441 loss: 31.016611099243164
DEBUG:root:Iteration 442 loss: 30.2310733795166
DEBUG:root:Iteration 443 loss: 29.488908767700195
DEBUG:root:Iteration 444 loss: 30.725067138671875
DEBUG:root:Iteration 445 loss: 29.391145706176758
DEBUG:root:Iteration 446 loss: 31.804977416992188
DEBUG:root:Iteration 447 loss: 30.845096588134766
DEBUG:root:Iteration 448 loss: 29.39432144165039
DEBUG:root:Iteration 449 loss: 30.14398765563965
DEBUG:root:Iteration 450 loss: 29.711095809936523
DEBUG:root:Iteration 451 loss: 30.48224449157715
DEBUG:root:Iteration 452 loss: 29.836536407470703
DEBUG:root:Iteration 453 loss: 29.549610137939453
DEBUG:root:Iteration 454 loss: 28.997947692871094
DEBUG:root:Iteration 455 loss: 29.736970901489258
DEBUG:root:Iteration 456 loss: 29.841169357299805
DEBUG:root:Iteration 457 loss: 29.834970474243164
DEBUG:root:Iteration 458 loss: 30.943405151367188
DEBUG:root:Iteration 459 loss: 30.56525230407715
DEBUG:root:Iteration 460 loss: 30.493072509765625
DEBUG:root:Iteration 461 loss: 29.5421085357666
DEBUG:root:Iteration 462 loss: 29.962493896484375
DEBUG:root:Iteration 463 loss: 29.32171630859375
DEBUG:root:Iteration 464 loss: 29.467355728149414
DEBUG:root:Iteration 465 loss: 28.03660011291504
DEBUG:root:Iteration 466 loss: 29.980039596557617
DEBUG:root:Iteration 467 loss: 29.80272102355957
DEBUG:root:Iteration 468 loss: 29.727670669555664
DEBUG:root:Iteration 469 loss: 31.306795120239258
DEBUG:root:Iteration 470 loss: 28.521785736083984
DEBUG:root:Iteration 471 loss: 29.31489372253418
DEBUG:root:Iteration 472 loss: 29.44049072265625
DEBUG:root:Iteration 473 loss: 29.156822204589844
DEBUG:root:Iteration 474 loss: 30.146848678588867
DEBUG:root:Iteration 475 loss: 29.988521575927734
DEBUG:root:Iteration 476 loss: 29.610973358154297
DEBUG:root:Iteration 477 loss: 29.467487335205078
DEBUG:root:Iteration 478 loss: 29.556251525878906
DEBUG:root:Iteration 479 loss: 30.45703887939453
DEBUG:root:Iteration 480 loss: 29.539094924926758
DEBUG:root:Iteration 481 loss: 27.594942092895508
DEBUG:root:Iteration 482 loss: 29.16425895690918
DEBUG:root:Iteration 483 loss: 30.662649154663086
DEBUG:root:Iteration 484 loss: 30.54015350341797
DEBUG:root:Iteration 485 loss: 29.630895614624023
DEBUG:root:Iteration 486 loss: 29.491262435913086
DEBUG:root:Iteration 487 loss: 28.715879440307617
DEBUG:root:Iteration 488 loss: 30.436046600341797
DEBUG:root:Iteration 489 loss: 27.702442169189453
DEBUG:root:Iteration 490 loss: 28.62189292907715
DEBUG:root:Iteration 491 loss: 30.54592514038086
DEBUG:root:Iteration 492 loss: 29.166200637817383
DEBUG:root:Iteration 493 loss: 28.47986602783203
DEBUG:root:Iteration 494 loss: 30.248193740844727
DEBUG:root:Iteration 495 loss: 30.010637283325195
DEBUG:root:Iteration 496 loss: 30.45314598083496
DEBUG:root:Iteration 497 loss: 30.552064895629883
DEBUG:root:Iteration 498 loss: 30.561494827270508
DEBUG:root:Iteration 499 loss: 30.45256805419922
DEBUG:root:Iteration 500 loss: 29.455652236938477
DEBUG:root:Iteration 501 loss: 30.734682083129883
DEBUG:root:Iteration 502 loss: 31.094810485839844
DEBUG:root:Iteration 503 loss: 29.798025131225586
DEBUG:root:Iteration 504 loss: 30.164291381835938
DEBUG:root:Iteration 505 loss: 30.69739532470703
DEBUG:root:Iteration 506 loss: 29.253942489624023
DEBUG:root:Iteration 507 loss: 29.977401733398438
DEBUG:root:Iteration 508 loss: 30.06056022644043
DEBUG:root:Iteration 509 loss: 29.695377349853516
DEBUG:root:Iteration 510 loss: 30.049657821655273
DEBUG:root:Iteration 511 loss: 30.709148406982422
DEBUG:root:Iteration 512 loss: 29.7430362701416
