,Q2,x,z,pt
571,3.76,0.29,0.45000000000000007,1.0500000000000003
572,3.76,0.29,0.55,0.05
573,3.76,0.29,0.55,0.15000000000000002
574,3.76,0.29,0.55,0.25000000000000006
575,3.76,0.29,0.55,0.35000000000000003
576,3.76,0.29,0.55,0.45000000000000007
577,3.76,0.29,0.55,0.5500000000000002
578,3.76,0.29,0.55,0.6500000000000001
579,3.76,0.29,0.55,0.7500000000000002
580,3.76,0.29,0.55,0.8500000000000002
581,3.76,0.29,0.55,0.9500000000000002
582,3.76,0.29,0.55,1.0500000000000003
583,3.76,0.29,0.65,0.05
584,3.76,0.29,0.65,0.15000000000000002
585,3.76,0.29,0.65,0.25000000000000006
586,3.76,0.29,0.65,0.35000000000000003
587,3.76,0.29,0.65,0.45000000000000007
588,3.76,0.29,0.65,0.5500000000000002
589,3.76,0.29,0.65,0.6500000000000001
590,3.76,0.29,0.65,0.7500000000000002
591,3.76,0.29,0.65,0.8500000000000002
592,3.76,0.29,0.65,0.9500000000000002
593,3.76,0.29,0.65,1.0500000000000003
594,3.76,0.29,0.7500000000000001,0.05
595,3.76,0.29,0.7500000000000001,0.15000000000000002
596,3.76,0.29,0.7500000000000001,0.25000000000000006
597,3.76,0.29,0.7500000000000001,0.35000000000000003
598,3.76,0.29,0.7500000000000001,0.45000000000000007
599,3.76,0.29,0.7500000000000001,0.5500000000000002
600,3.76,0.29,0.7500000000000001,0.6500000000000001
601,3.76,0.29,0.7500000000000001,0.7500000000000002
602,3.76,0.29,0.7500000000000001,0.8500000000000002
603,3.76,0.29,0.7500000000000001,0.9500000000000002
604,3.76,0.29,0.7500000000000001,1.0500000000000003
605,3.76,0.29,0.8500000000000001,0.05
606,3.76,0.29,0.8500000000000001,0.15000000000000002
607,3.76,0.29,0.8500000000000001,0.25000000000000006
608,3.76,0.29,0.8500000000000001,0.35000000000000003
609,3.76,0.29,0.8500000000000001,0.45000000000000007
610,3.76,0.29,0.8500000000000001,0.5500000000000002
611,3.76,0.29,0.8500000000000001,0.6500000000000001
612,3.76,0.29,0.8500000000000001,0.7500000000000002
613,3.76,0.29,0.8500000000000001,0.8500000000000002
614,3.76,0.29,0.8500000000000001,0.9500000000000002
615,3.76,0.29,0.8500000000000001,1.0500000000000003
616,3.8,0.39,0.15,0.05
617,3.8,0.39,0.15,0.15000000000000002
618,3.8,0.39,0.15,0.25000000000000006
619,3.8,0.39,0.15,0.35000000000000003
620,3.8,0.39,0.15,0.45000000000000007
621,3.8,0.39,0.15,0.5500000000000002
622,3.8,0.39,0.15,0.6500000000000001
623,3.8,0.39,0.15,0.7500000000000002
624,3.8,0.39,0.15,0.8500000000000002
625,3.8,0.39,0.15,0.9500000000000002
626,3.8,0.39,0.15,1.0500000000000003
627,3.8,0.39,0.25,0.05
628,3.8,0.39,0.25,0.15000000000000002
629,3.8,0.39,0.25,0.25000000000000006
630,3.8,0.39,0.25,0.35000000000000003
631,3.8,0.39,0.25,0.45000000000000007
632,3.8,0.39,0.25,0.5500000000000002
633,3.8,0.39,0.25,0.6500000000000001
634,3.8,0.39,0.25,0.7500000000000002
635,3.8,0.39,0.25,0.8500000000000002
636,3.8,0.39,0.25,0.9500000000000002
637,3.8,0.39,0.25,1.0500000000000003
638,3.8,0.39,0.35,0.05
639,3.8,0.39,0.35,0.15000000000000002
640,3.8,0.39,0.35,0.25000000000000006
641,3.8,0.39,0.35,0.35000000000000003
642,3.8,0.39,0.35,0.45000000000000007
643,3.8,0.39,0.35,0.5500000000000002
644,3.8,0.39,0.35,0.6500000000000001
645,3.8,0.39,0.35,0.7500000000000002
646,3.8,0.39,0.35,0.8500000000000002
647,3.8,0.39,0.35,0.9500000000000002
648,3.8,0.39,0.35,1.0500000000000003
649,3.8,0.39,0.45000000000000007,0.05
650,3.8,0.39,0.45000000000000007,0.15000000000000002
651,3.8,0.39,0.45000000000000007,0.25000000000000006
652,3.8,0.39,0.45000000000000007,0.35000000000000003
653,3.8,0.39,0.45000000000000007,0.45000000000000007
654,3.8,0.39,0.45000000000000007,0.5500000000000002
655,3.8,0.39,0.45000000000000007,0.6500000000000001
656,3.8,0.39,0.45000000000000007,0.7500000000000002
657,3.8,0.39,0.45000000000000007,0.8500000000000002
658,3.8,0.39,0.45000000000000007,0.9500000000000002
659,3.8,0.39,0.45000000000000007,1.0500000000000003
660,3.8,0.39,0.55,0.05
661,3.8,0.39,0.55,0.15000000000000002
662,3.8,0.39,0.55,0.25000000000000006
663,3.8,0.39,0.55,0.35000000000000003
664,3.8,0.39,0.55,0.45000000000000007
665,3.8,0.39,0.55,0.5500000000000002
666,3.8,0.39,0.55,0.6500000000000001
667,3.8,0.39,0.55,0.7500000000000002
668,3.8,0.39,0.55,0.8500000000000002
669,3.8,0.39,0.55,0.9500000000000002
670,3.8,0.39,0.55,1.0500000000000003
671,3.8,0.39,0.65,0.05
672,3.8,0.39,0.65,0.15000000000000002
673,3.8,0.39,0.65,0.25000000000000006
674,3.8,0.39,0.65,0.35000000000000003
675,3.8,0.39,0.65,0.45000000000000007
676,3.8,0.39,0.65,0.5500000000000002
677,3.8,0.39,0.65,0.6500000000000001
678,3.8,0.39,0.65,0.7500000000000002
679,3.8,0.39,0.65,0.8500000000000002
680,3.8,0.39,0.65,0.9500000000000002
681,3.8,0.39,0.65,1.0500000000000003
682,3.8,0.39,0.7500000000000001,0.05
683,3.8,0.39,0.7500000000000001,0.15000000000000002
684,3.8,0.39,0.7500000000000001,0.25000000000000006
685,3.8,0.39,0.7500000000000001,0.35000000000000003
686,3.8,0.39,0.7500000000000001,0.45000000000000007
687,3.8,0.39,0.7500000000000001,0.5500000000000002
688,3.8,0.39,0.7500000000000001,0.6500000000000001
689,3.8,0.39,0.7500000000000001,0.7500000000000002
690,3.8,0.39,0.7500000000000001,0.8500000000000002
691,3.8,0.39,0.7500000000000001,0.9500000000000002
692,3.8,0.39,0.7500000000000001,1.0500000000000003
693,3.8,0.39,0.8500000000000001,0.05
694,3.8,0.39,0.8500000000000001,0.15000000000000002
695,3.8,0.39,0.8500000000000001,0.25000000000000006
696,3.8,0.39,0.8500000000000001,0.35000000000000003
697,3.8,0.39,0.8500000000000001,0.45000000000000007
698,3.8,0.39,0.8500000000000001,0.5500000000000002
699,3.8,0.39,0.8500000000000001,0.6500000000000001
700,3.8,0.39,0.8500000000000001,0.7500000000000002
701,3.8,0.39,0.8500000000000001,0.8500000000000002
702,3.8,0.39,0.8500000000000001,0.9500000000000002
703,3.8,0.39,0.8500000000000001,1.0500000000000003
704,3.8,0.46,0.15,0.05
705,3.8,0.46,0.15,0.15000000000000002
706,3.8,0.46,0.15,0.25000000000000006
707,3.8,0.46,0.15,0.35000000000000003
708,3.8,0.46,0.15,0.45000000000000007
709,3.8,0.46,0.15,0.5500000000000002
710,3.8,0.46,0.15,0.6500000000000001
711,3.8,0.46,0.15,0.7500000000000002
712,3.8,0.46,0.15,0.8500000000000002
713,3.8,0.46,0.15,0.9500000000000002
714,3.8,0.46,0.15,1.0500000000000003
715,3.8,0.46,0.25,0.05
716,3.8,0.46,0.25,0.15000000000000002
717,3.8,0.46,0.25,0.25000000000000006
718,3.8,0.46,0.25,0.35000000000000003
719,3.8,0.46,0.25,0.45000000000000007
720,3.8,0.46,0.25,0.5500000000000002
721,3.8,0.46,0.25,0.6500000000000001
722,3.8,0.46,0.25,0.7500000000000002
723,3.8,0.46,0.25,0.8500000000000002
724,3.8,0.46,0.25,0.9500000000000002
725,3.8,0.46,0.25,1.0500000000000003
726,3.8,0.46,0.35,0.05
727,3.8,0.46,0.35,0.15000000000000002
728,3.8,0.46,0.35,0.25000000000000006
729,3.8,0.46,0.35,0.35000000000000003
730,3.8,0.46,0.35,0.45000000000000007
731,3.8,0.46,0.35,0.5500000000000002
732,3.8,0.46,0.35,0.6500000000000001
733,3.8,0.46,0.35,0.7500000000000002
734,3.8,0.46,0.35,0.8500000000000002
735,3.8,0.46,0.35,0.9500000000000002
736,3.8,0.46,0.35,1.0500000000000003
737,3.8,0.46,0.45000000000000007,0.05
738,3.8,0.46,0.45000000000000007,0.15000000000000002
739,3.8,0.46,0.45000000000000007,0.25000000000000006
740,3.8,0.46,0.45000000000000007,0.35000000000000003
741,3.8,0.46,0.45000000000000007,0.45000000000000007
742,3.8,0.46,0.45000000000000007,0.5500000000000002
743,3.8,0.46,0.45000000000000007,0.6500000000000001
744,3.8,0.46,0.45000000000000007,0.7500000000000002
745,3.8,0.46,0.45000000000000007,0.8500000000000002
746,3.8,0.46,0.45000000000000007,0.9500000000000002
747,3.8,0.46,0.45000000000000007,1.0500000000000003
748,3.8,0.46,0.55,0.05
749,3.8,0.46,0.55,0.15000000000000002
750,3.8,0.46,0.55,0.25000000000000006
751,3.8,0.46,0.55,0.35000000000000003
752,3.8,0.46,0.55,0.45000000000000007
753,3.8,0.46,0.55,0.5500000000000002
754,3.8,0.46,0.55,0.6500000000000001
755,3.8,0.46,0.55,0.7500000000000002
756,3.8,0.46,0.55,0.8500000000000002
757,3.8,0.46,0.55,0.9500000000000002
758,3.8,0.46,0.55,1.0500000000000003
759,3.8,0.46,0.65,0.05
760,3.8,0.46,0.65,0.15000000000000002
761,3.8,0.46,0.65,0.25000000000000006
762,3.8,0.46,0.65,0.35000000000000003
763,3.8,0.46,0.65,0.45000000000000007
764,3.8,0.46,0.65,0.5500000000000002
765,3.8,0.46,0.65,0.6500000000000001
766,3.8,0.46,0.65,0.7500000000000002
767,3.8,0.46,0.65,0.8500000000000002
768,3.8,0.46,0.65,0.9500000000000002
769,3.8,0.46,0.65,1.0500000000000003
770,3.8,0.46,0.7500000000000001,0.05
771,3.8,0.46,0.7500000000000001,0.15000000000000002
772,3.8,0.46,0.7500000000000001,0.25000000000000006
773,3.8,0.46,0.7500000000000001,0.35000000000000003
774,3.8,0.46,0.7500000000000001,0.45000000000000007
775,3.8,0.46,0.7500000000000001,0.5500000000000002
776,3.8,0.46,0.7500000000000001,0.6500000000000001
777,3.8,0.46,0.7500000000000001,0.7500000000000002
778,3.8,0.46,0.7500000000000001,0.8500000000000002
779,3.8,0.46,0.7500000000000001,0.9500000000000002
780,3.8,0.46,0.7500000000000001,1.0500000000000003
781,3.8,0.46,0.8500000000000001,0.05
782,3.8,0.46,0.8500000000000001,0.15000000000000002
783,3.8,0.46,0.8500000000000001,0.25000000000000006
784,3.8,0.46,0.8500000000000001,0.35000000000000003
785,3.8,0.46,0.8500000000000001,0.45000000000000007
786,3.8,0.46,0.8500000000000001,0.5500000000000002
787,3.8,0.46,0.8500000000000001,0.6500000000000001
788,3.8,0.46,0.8500000000000001,0.7500000000000002
789,3.8,0.46,0.8500000000000001,0.8500000000000002
790,3.8,0.46,0.8500000000000001,0.9500000000000002
791,3.8,0.46,0.8500000000000001,1.0500000000000003
792,5.1,0.398,0.15,0.05
793,5.1,0.398,0.15,0.15000000000000002
794,5.1,0.398,0.15,0.25000000000000006
795,5.1,0.398,0.15,0.35000000000000003
796,5.1,0.398,0.15,0.45000000000000007
797,5.1,0.398,0.15,0.5500000000000002
798,5.1,0.398,0.15,0.6500000000000001
799,5.1,0.398,0.15,0.7500000000000002
800,5.1,0.398,0.15,0.8500000000000002
801,5.1,0.398,0.15,0.9500000000000002
802,5.1,0.398,0.15,1.0500000000000003
803,5.1,0.398,0.25,0.05
804,5.1,0.398,0.25,0.15000000000000002
805,5.1,0.398,0.25,0.25000000000000006
806,5.1,0.398,0.25,0.35000000000000003
807,5.1,0.398,0.25,0.45000000000000007
808,5.1,0.398,0.25,0.5500000000000002
809,5.1,0.398,0.25,0.6500000000000001
810,5.1,0.398,0.25,0.7500000000000002
811,5.1,0.398,0.25,0.8500000000000002
812,5.1,0.398,0.25,0.9500000000000002
813,5.1,0.398,0.25,1.0500000000000003
814,5.1,0.398,0.35,0.05
815,5.1,0.398,0.35,0.15000000000000002
816,5.1,0.398,0.35,0.25000000000000006
817,5.1,0.398,0.35,0.35000000000000003
818,5.1,0.398,0.35,0.45000000000000007
819,5.1,0.398,0.35,0.5500000000000002
820,5.1,0.398,0.35,0.6500000000000001
821,5.1,0.398,0.35,0.7500000000000002
822,5.1,0.398,0.35,0.8500000000000002
823,5.1,0.398,0.35,0.9500000000000002
824,5.1,0.398,0.35,1.0500000000000003
825,5.1,0.398,0.45000000000000007,0.05
826,5.1,0.398,0.45000000000000007,0.15000000000000002
827,5.1,0.398,0.45000000000000007,0.25000000000000006
828,5.1,0.398,0.45000000000000007,0.35000000000000003
829,5.1,0.398,0.45000000000000007,0.45000000000000007
830,5.1,0.398,0.45000000000000007,0.5500000000000002
831,5.1,0.398,0.45000000000000007,0.6500000000000001
832,5.1,0.398,0.45000000000000007,0.7500000000000002
833,5.1,0.398,0.45000000000000007,0.8500000000000002
834,5.1,0.398,0.45000000000000007,0.9500000000000002
835,5.1,0.398,0.45000000000000007,1.0500000000000003
836,5.1,0.398,0.55,0.05
837,5.1,0.398,0.55,0.15000000000000002
838,5.1,0.398,0.55,0.25000000000000006
839,5.1,0.398,0.55,0.35000000000000003
840,5.1,0.398,0.55,0.45000000000000007
841,5.1,0.398,0.55,0.5500000000000002
842,5.1,0.398,0.55,0.6500000000000001
843,5.1,0.398,0.55,0.7500000000000002
844,5.1,0.398,0.55,0.8500000000000002
845,5.1,0.398,0.55,0.9500000000000002
846,5.1,0.398,0.55,1.0500000000000003
847,5.1,0.398,0.65,0.05
848,5.1,0.398,0.65,0.15000000000000002
849,5.1,0.398,0.65,0.25000000000000006
850,5.1,0.398,0.65,0.35000000000000003
851,5.1,0.398,0.65,0.45000000000000007
852,5.1,0.398,0.65,0.5500000000000002
853,5.1,0.398,0.65,0.6500000000000001
854,5.1,0.398,0.65,0.7500000000000002
855,5.1,0.398,0.65,0.8500000000000002
856,5.1,0.398,0.65,0.9500000000000002
857,5.1,0.398,0.65,1.0500000000000003
858,5.1,0.398,0.7500000000000001,0.05
859,5.1,0.398,0.7500000000000001,0.15000000000000002
860,5.1,0.398,0.7500000000000001,0.25000000000000006
861,5.1,0.398,0.7500000000000001,0.35000000000000003
862,5.1,0.398,0.7500000000000001,0.45000000000000007
863,5.1,0.398,0.7500000000000001,0.5500000000000002
864,5.1,0.398,0.7500000000000001,0.6500000000000001
865,5.1,0.398,0.7500000000000001,0.7500000000000002
866,5.1,0.398,0.7500000000000001,0.8500000000000002
867,5.1,0.398,0.7500000000000001,0.9500000000000002
868,5.1,0.398,0.7500000000000001,1.0500000000000003
869,5.1,0.398,0.8500000000000001,0.05
870,5.1,0.398,0.8500000000000001,0.15000000000000002
871,5.1,0.398,0.8500000000000001,0.25000000000000006
872,5.1,0.398,0.8500000000000001,0.35000000000000003
873,5.1,0.398,0.8500000000000001,0.45000000000000007
874,5.1,0.398,0.8500000000000001,0.5500000000000002
875,5.1,0.398,0.8500000000000001,0.6500000000000001
876,5.1,0.398,0.8500000000000001,0.7500000000000002
877,5.1,0.398,0.8500000000000001,0.8500000000000002
878,5.1,0.398,0.8500000000000001,0.9500000000000002
879,5.1,0.398,0.8500000000000001,1.0500000000000003
880,5.1,0.5,0.15,0.05
881,5.1,0.5,0.15,0.15000000000000002
882,5.1,0.5,0.15,0.25000000000000006
883,5.1,0.5,0.15,0.35000000000000003
884,5.1,0.5,0.15,0.45000000000000007
885,5.1,0.5,0.15,0.5500000000000002
886,5.1,0.5,0.15,0.6500000000000001
887,5.1,0.5,0.15,0.7500000000000002
888,5.1,0.5,0.15,0.8500000000000002
889,5.1,0.5,0.15,0.9500000000000002
890,5.1,0.5,0.15,1.0500000000000003
891,5.1,0.5,0.25,0.05
892,5.1,0.5,0.25,0.15000000000000002
893,5.1,0.5,0.25,0.25000000000000006
894,5.1,0.5,0.25,0.35000000000000003
895,5.1,0.5,0.25,0.45000000000000007
896,5.1,0.5,0.25,0.5500000000000002
897,5.1,0.5,0.25,0.6500000000000001
898,5.1,0.5,0.25,0.7500000000000002
899,5.1,0.5,0.25,0.8500000000000002
900,5.1,0.5,0.25,0.9500000000000002
901,5.1,0.5,0.25,1.0500000000000003
902,5.1,0.5,0.35,0.05
903,5.1,0.5,0.35,0.15000000000000002
904,5.1,0.5,0.35,0.25000000000000006
905,5.1,0.5,0.35,0.35000000000000003
906,5.1,0.5,0.35,0.45000000000000007
907,5.1,0.5,0.35,0.5500000000000002
908,5.1,0.5,0.35,0.6500000000000001
909,5.1,0.5,0.35,0.7500000000000002
910,5.1,0.5,0.35,0.8500000000000002
911,5.1,0.5,0.35,0.9500000000000002
912,5.1,0.5,0.35,1.0500000000000003
913,5.1,0.5,0.45000000000000007,0.05
914,5.1,0.5,0.45000000000000007,0.15000000000000002
915,5.1,0.5,0.45000000000000007,0.25000000000000006
916,5.1,0.5,0.45000000000000007,0.35000000000000003
917,5.1,0.5,0.45000000000000007,0.45000000000000007
918,5.1,0.5,0.45000000000000007,0.5500000000000002
919,5.1,0.5,0.45000000000000007,0.6500000000000001
920,5.1,0.5,0.45000000000000007,0.7500000000000002
921,5.1,0.5,0.45000000000000007,0.8500000000000002
922,5.1,0.5,0.45000000000000007,0.9500000000000002
923,5.1,0.5,0.45000000000000007,1.0500000000000003
924,5.1,0.5,0.55,0.05
925,5.1,0.5,0.55,0.15000000000000002
926,5.1,0.5,0.55,0.25000000000000006
927,5.1,0.5,0.55,0.35000000000000003
928,5.1,0.5,0.55,0.45000000000000007
929,5.1,0.5,0.55,0.5500000000000002
930,5.1,0.5,0.55,0.6500000000000001
931,5.1,0.5,0.55,0.7500000000000002
932,5.1,0.5,0.55,0.8500000000000002
933,5.1,0.5,0.55,0.9500000000000002
934,5.1,0.5,0.55,1.0500000000000003
935,5.1,0.5,0.65,0.05
936,5.1,0.5,0.65,0.15000000000000002
937,5.1,0.5,0.65,0.25000000000000006
938,5.1,0.5,0.65,0.35000000000000003
939,5.1,0.5,0.65,0.45000000000000007
940,5.1,0.5,0.65,0.5500000000000002
941,5.1,0.5,0.65,0.6500000000000001
942,5.1,0.5,0.65,0.7500000000000002
943,5.1,0.5,0.65,0.8500000000000002
944,5.1,0.5,0.65,0.9500000000000002
945,5.1,0.5,0.65,1.0500000000000003
946,5.1,0.5,0.7500000000000001,0.05
947,5.1,0.5,0.7500000000000001,0.15000000000000002
948,5.1,0.5,0.7500000000000001,0.25000000000000006
949,5.1,0.5,0.7500000000000001,0.35000000000000003
950,5.1,0.5,0.7500000000000001,0.45000000000000007
951,5.1,0.5,0.7500000000000001,0.5500000000000002
952,5.1,0.5,0.7500000000000001,0.6500000000000001
953,5.1,0.5,0.7500000000000001,0.7500000000000002
954,5.1,0.5,0.7500000000000001,0.8500000000000002
955,5.1,0.5,0.7500000000000001,0.9500000000000002
956,5.1,0.5,0.7500000000000001,1.0500000000000003
957,5.1,0.5,0.8500000000000001,0.05
958,5.1,0.5,0.8500000000000001,0.15000000000000002
959,5.1,0.5,0.8500000000000001,0.25000000000000006
960,5.1,0.5,0.8500000000000001,0.35000000000000003
961,5.1,0.5,0.8500000000000001,0.45000000000000007
962,5.1,0.5,0.8500000000000001,0.5500000000000002
963,5.1,0.5,0.8500000000000001,0.6500000000000001
964,5.1,0.5,0.8500000000000001,0.7500000000000002
965,5.1,0.5,0.8500000000000001,0.8500000000000002
966,5.1,0.5,0.8500000000000001,0.9500000000000002
967,5.1,0.5,0.8500000000000001,1.0500000000000003
968,5.9,0.42,0.15,0.05
969,5.9,0.42,0.15,0.15000000000000002
970,5.9,0.42,0.15,0.25000000000000006
971,5.9,0.42,0.15,0.35000000000000003
972,5.9,0.42,0.15,0.45000000000000007
973,5.9,0.42,0.15,0.5500000000000002
974,5.9,0.42,0.15,0.6500000000000001
975,5.9,0.42,0.15,0.7500000000000002
976,5.9,0.42,0.15,0.8500000000000002
977,5.9,0.42,0.15,0.9500000000000002
978,5.9,0.42,0.15,1.0500000000000003
979,5.9,0.42,0.25,0.05
980,5.9,0.42,0.25,0.15000000000000002
981,5.9,0.42,0.25,0.25000000000000006
982,5.9,0.42,0.25,0.35000000000000003
983,5.9,0.42,0.25,0.45000000000000007
984,5.9,0.42,0.25,0.5500000000000002
985,5.9,0.42,0.25,0.6500000000000001
986,5.9,0.42,0.25,0.7500000000000002
987,5.9,0.42,0.25,0.8500000000000002
988,5.9,0.42,0.25,0.9500000000000002
989,5.9,0.42,0.25,1.0500000000000003
990,5.9,0.42,0.35,0.05
991,5.9,0.42,0.35,0.15000000000000002
992,5.9,0.42,0.35,0.25000000000000006
993,5.9,0.42,0.35,0.35000000000000003
994,5.9,0.42,0.35,0.45000000000000007
995,5.9,0.42,0.35,0.5500000000000002
996,5.9,0.42,0.35,0.6500000000000001
997,5.9,0.42,0.35,0.7500000000000002
998,5.9,0.42,0.35,0.8500000000000002
999,5.9,0.42,0.35,0.9500000000000002
1000,5.9,0.42,0.35,1.0500000000000003
1001,5.9,0.42,0.45000000000000007,0.05
1002,5.9,0.42,0.45000000000000007,0.15000000000000002
1003,5.9,0.42,0.45000000000000007,0.25000000000000006
1004,5.9,0.42,0.45000000000000007,0.35000000000000003
1005,5.9,0.42,0.45000000000000007,0.45000000000000007
1006,5.9,0.42,0.45000000000000007,0.5500000000000002
1007,5.9,0.42,0.45000000000000007,0.6500000000000001
1008,5.9,0.42,0.45000000000000007,0.7500000000000002
1009,5.9,0.42,0.45000000000000007,0.8500000000000002
1010,5.9,0.42,0.45000000000000007,0.9500000000000002
1011,5.9,0.42,0.45000000000000007,1.0500000000000003
1012,5.9,0.42,0.55,0.05
1013,5.9,0.42,0.55,0.15000000000000002
1014,5.9,0.42,0.55,0.25000000000000006
1015,5.9,0.42,0.55,0.35000000000000003
1016,5.9,0.42,0.55,0.45000000000000007
1017,5.9,0.42,0.55,0.5500000000000002
1018,5.9,0.42,0.55,0.6500000000000001
1019,5.9,0.42,0.55,0.7500000000000002
1020,5.9,0.42,0.55,0.8500000000000002
1021,5.9,0.42,0.55,0.9500000000000002
1022,5.9,0.42,0.55,1.0500000000000003
1023,5.9,0.42,0.65,0.05
1024,5.9,0.42,0.65,0.15000000000000002
1025,5.9,0.42,0.65,0.25000000000000006
1026,5.9,0.42,0.65,0.35000000000000003
1027,5.9,0.42,0.65,0.45000000000000007
1028,5.9,0.42,0.65,0.5500000000000002
1029,5.9,0.42,0.65,0.6500000000000001
1030,5.9,0.42,0.65,0.7500000000000002
1031,5.9,0.42,0.65,0.8500000000000002
1032,5.9,0.42,0.65,0.9500000000000002
1033,5.9,0.42,0.65,1.0500000000000003
1034,5.9,0.42,0.7500000000000001,0.05
1035,5.9,0.42,0.7500000000000001,0.15000000000000002
1036,5.9,0.42,0.7500000000000001,0.25000000000000006
1037,5.9,0.42,0.7500000000000001,0.35000000000000003
1038,5.9,0.42,0.7500000000000001,0.45000000000000007
1039,5.9,0.42,0.7500000000000001,0.5500000000000002
1040,5.9,0.42,0.7500000000000001,0.6500000000000001
1041,5.9,0.42,0.7500000000000001,0.7500000000000002
1042,5.9,0.42,0.7500000000000001,0.8500000000000002
1043,5.9,0.42,0.7500000000000001,0.9500000000000002
1044,5.9,0.42,0.7500000000000001,1.0500000000000003
1045,5.9,0.42,0.8500000000000001,0.05
1046,5.9,0.42,0.8500000000000001,0.15000000000000002
1047,5.9,0.42,0.8500000000000001,0.25000000000000006
1048,5.9,0.42,0.8500000000000001,0.35000000000000003
1049,5.9,0.42,0.8500000000000001,0.45000000000000007
1050,5.9,0.42,0.8500000000000001,0.5500000000000002
1051,5.9,0.42,0.8500000000000001,0.6500000000000001
1052,5.9,0.42,0.8500000000000001,0.7500000000000002
1053,5.9,0.42,0.8500000000000001,0.8500000000000002
1054,5.9,0.42,0.8500000000000001,0.9500000000000002
1055,5.9,0.42,0.8500000000000001,1.0500000000000003
1056,7.5,0.59,0.15,0.05
1057,7.5,0.59,0.15,0.15000000000000002
1058,7.5,0.59,0.15,0.25000000000000006
1059,7.5,0.59,0.15,0.35000000000000003
1060,7.5,0.59,0.15,0.45000000000000007
1061,7.5,0.59,0.15,0.5500000000000002
1062,7.5,0.59,0.15,0.6500000000000001
1063,7.5,0.59,0.15,0.7500000000000002
1064,7.5,0.59,0.15,0.8500000000000002
1065,7.5,0.59,0.15,0.9500000000000002
1066,7.5,0.59,0.15,1.0500000000000003
1067,7.5,0.59,0.25,0.05
1068,7.5,0.59,0.25,0.15000000000000002
1069,7.5,0.59,0.25,0.25000000000000006
1070,7.5,0.59,0.25,0.35000000000000003
1071,7.5,0.59,0.25,0.45000000000000007
1072,7.5,0.59,0.25,0.5500000000000002
1073,7.5,0.59,0.25,0.6500000000000001
1074,7.5,0.59,0.25,0.7500000000000002
1075,7.5,0.59,0.25,0.8500000000000002
1076,7.5,0.59,0.25,0.9500000000000002
1077,7.5,0.59,0.25,1.0500000000000003
1078,7.5,0.59,0.35,0.05
1079,7.5,0.59,0.35,0.15000000000000002
1080,7.5,0.59,0.35,0.25000000000000006
1081,7.5,0.59,0.35,0.35000000000000003
1082,7.5,0.59,0.35,0.45000000000000007
1083,7.5,0.59,0.35,0.5500000000000002
1084,7.5,0.59,0.35,0.6500000000000001
1085,7.5,0.59,0.35,0.7500000000000002
1086,7.5,0.59,0.35,0.8500000000000002
1087,7.5,0.59,0.35,0.9500000000000002
1088,7.5,0.59,0.35,1.0500000000000003
1089,7.5,0.59,0.45000000000000007,0.05
1090,7.5,0.59,0.45000000000000007,0.15000000000000002
1091,7.5,0.59,0.45000000000000007,0.25000000000000006
1092,7.5,0.59,0.45000000000000007,0.35000000000000003
1093,7.5,0.59,0.45000000000000007,0.45000000000000007
1094,7.5,0.59,0.45000000000000007,0.5500000000000002
1095,7.5,0.59,0.45000000000000007,0.6500000000000001
1096,7.5,0.59,0.45000000000000007,0.7500000000000002
1097,7.5,0.59,0.45000000000000007,0.8500000000000002
1098,7.5,0.59,0.45000000000000007,0.9500000000000002
1099,7.5,0.59,0.45000000000000007,1.0500000000000003
1100,7.5,0.59,0.55,0.05
1101,7.5,0.59,0.55,0.15000000000000002
1102,7.5,0.59,0.55,0.25000000000000006
1103,7.5,0.59,0.55,0.35000000000000003
1104,7.5,0.59,0.55,0.45000000000000007
1105,7.5,0.59,0.55,0.5500000000000002
1106,7.5,0.59,0.55,0.6500000000000001
1107,7.5,0.59,0.55,0.7500000000000002
1108,7.5,0.59,0.55,0.8500000000000002
1109,7.5,0.59,0.55,0.9500000000000002
1110,7.5,0.59,0.55,1.0500000000000003
1111,7.5,0.59,0.65,0.05
1112,7.5,0.59,0.65,0.15000000000000002
1113,7.5,0.59,0.65,0.25000000000000006
1114,7.5,0.59,0.65,0.35000000000000003
1115,7.5,0.59,0.65,0.45000000000000007
1116,7.5,0.59,0.65,0.5500000000000002
1117,7.5,0.59,0.65,0.6500000000000001
1118,7.5,0.59,0.65,0.7500000000000002
1119,7.5,0.59,0.65,0.8500000000000002
1120,7.5,0.59,0.65,0.9500000000000002
1121,7.5,0.59,0.65,1.0500000000000003
1122,7.5,0.59,0.7500000000000001,0.05
1123,7.5,0.59,0.7500000000000001,0.15000000000000002
1124,7.5,0.59,0.7500000000000001,0.25000000000000006
1125,7.5,0.59,0.7500000000000001,0.35000000000000003
1126,7.5,0.59,0.7500000000000001,0.45000000000000007
1127,7.5,0.59,0.7500000000000001,0.5500000000000002
1128,7.5,0.59,0.7500000000000001,0.6500000000000001
1129,7.5,0.59,0.7500000000000001,0.7500000000000002
1130,7.5,0.59,0.7500000000000001,0.8500000000000002
1131,7.5,0.59,0.7500000000000001,0.9500000000000002
1132,7.5,0.59,0.7500000000000001,1.0500000000000003
1133,7.5,0.59,0.8500000000000001,0.05
1134,7.5,0.59,0.8500000000000001,0.15000000000000002
1135,7.5,0.59,0.8500000000000001,0.25000000000000006
1136,7.5,0.59,0.8500000000000001,0.35000000000000003
